row_label,col_1,col_2,col_3
19-RC-249,Urban-Smythe & War- ren Co.,6-RC-267,Westinghouse Electric Supply Co.
10-RC-439,United States Pipe & Foundry Co.,7-RC-418,Westinghouse Electric Supply Co.
10-RC-332,"United States Rubber Co., Winnsboro Mills.",8-RC-286,Westinghouse Electric Supply Co.
31-RC-31,United States Standard Products Co.,9-RC-197,Westinghouse Electric Supply Co.
17-RC-427,"Vendo Co., The.",14-RC-594,Westinghouse Electric Supply Co.
21-RC-403,Ventura Tool Co.,,Westinghouse Electric
21-RC-471,Ventura Tool Co.,17-RC-331,Supply Co.
21-RC-198,Ventura Manufacturing &Implement Co.,1-RC-773,Westinghouse Radio
10-RC-109,Victor Chemical Works.,,"Stations, Inc. (WBZ, WBZ-FM.)"
17-RC-194,Viking Manufacturing Co.,6-RC-370,Westinghouse Radio
10-RC-390,Ward Baking Manufac- turing Co.,13-RC-267,"Stations, Inc. Westinghouse Radio"
3-RC-225,Ward La France Truck Corp.,36-RC-255,"Stations, Inc., Radio Station WOWO and WOWO-FM."
1-RC-470,Warren Textile & Ma- chinery Supply Co.,,Westinghouse Radio
2-RC-515,"Washington Moulding Co., Inc.",6-RC-357,Station KEX. West Penn Power Co.
34-RC-57,"Waters, M. G., Lumber Co.",14-RC-462,West St. Louis Tool & Machine Co.
14-RC-355,"Waxide Paper Co. & Wrapper Corp. of America, Inc.",16-RC-155,"Wheatley, Frank, Pump & Valve Manufac- turer."
13-RC-675 36-RC-221,"Weatherhead Co., The. Weiner, J., & Co.",31-RC-35 13-RC-449,"White, David Co. Whitehall Pharmacal"
8-RC-290,,,Co.
17-RC-280,"Weldon Tool Co., The. Wesseling, Jordan Shoe",3-RC-149,"White Motor Co., The."
21-RC-497,"Co., The. Western Arc Welding,",18-RC-274 4-RC-173,White River Timber Co. Wilkening Manufactur-
2-RC-1112,Inc. Western Biscuit,9-RC-237,"ing Co. Williamsburg Chair Factory, Inc."
,"Co., Inc.",,"WilliamsC o., Inc., The."
14-RC-402 6-RC-208,Western Supplies Co. West Hickory Tanning,5-RC-162 15-RC-133 16-RC-212,Wilson & Co. Wilson & Co.
1-RC-442,Co. Electric Westinghouse Corp.,10-RC-341,"Wilson & Co., Inc. Wilson & Co., Inc."
1-RC-447,Electric Westinghouse,10-RC-386 7-RC-261,Wilson Foundry & Ma- chine Co.
4-RC-104,Corp. Westinghouse Electric Corp.,5-RC-203 15-RC-194,Wilson Packing Co. Winch Lift Trailer Co.
9-RC-370,Electric Westinghouse Corp.,7-RC-324 1-RC-691,"Wohlert Corp. Wolsey, K. V., Co., Inc."
,Electric,,"Wood, T. W., & Sons."
20-RC-352,Westinghouse Corp.,5-RC-223 13-RC-434,"Woolworth, F. W., Co."
39-RC-30,Westinghouse Electric Corp.,21-RC-679,"Store No. 1515. Woolworth, F. W., Co. XLNT Spanish Food"
32-RC-97,Corp.,21-RC-718,Co.
13-RC-297,Westinghouse Electric Corp. Westinghouse Electric,5-RC-239,Yale & Towne Mfg. Co. Yale & Towne Mfg. Co.
1-RC-467,"Corp., Sturtevant, Division of. Westinghouse Electric",5-RC-267 5-RC-282 37-RC-21,"York Optical Co., Inc. Young, Alexander, Es-"
,Supply Co. Westinghouse Electric,,"tate, Ltd. Young, Von Hamm, Co."
2-RC-863,,37-RC-22,"Ltd., The."
6-RC-244,Supply Co. Westinghouse Electric,,Corp.
,Supply Co.,13-RC-211,Zenith Radio
