row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13
"C. By amounts of monetary re- covery, total",54927978,52784781,27844317,3694.125,421339,8988.808,11836192,2143197,714602,900000,0,365575,163020
"Backpay (includes all mone- tary payments except fees, dues, and fines)",53880884,52060022,27442894,3658649,418339,8703948,11836192,1820862,395.994,900000,0,361.848,163020
"Reimbursement of fees, dues, and (Wes",1047094,724759,401423,35476,3000,284860,0,322335,318608,0,0,3727,0
