row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12
200 to 299..........................................................,2708,12,3.3,95.9,8,7.3,0,0.0,0,0.0,4,1.7
300 to 499..........................................................,3437,9,2.5,98.4,4,3.7,2,33.3,1,14.3,2,0.8
500 to 799..........................................................,2090,3,0.8,99.2,2,1.8,0,0.0,0,0.0,1,0.4
800 and Over ....................................................,3891,3,0.8,100.0,1,0.9,1,16.7,0,0.0,1,0.4
