row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13
2-union elections,1716,962,512,56,134,260,20,330,311,19,0,0,404
Total RD elections,32721,8468,6639,1274,147,408,4450,6240,4909,908,129,294,13563
