row_label,col_1,col_2
A Charges filed against employers under Sec. 8(a),A Charges filed against employers under Sec. 8(a),A Charges filed against employers under Sec. 8(a)
Subsections of Sec. 8(a): Total cases,22345,100.0
kaX1),3450,15.4
801X1X22,227,1.0
8(a)(1X3),8248,36.9
RaX1)(4),,
,165,0.7
80IX1X5),6796,30.4
8(a(1)(2X3),219,1.0
8(a(1)(2)(4),9,0.0
8000X2X52,102,0.5
8(4(1)(3)(4),535,2.4
11(aX1)(3X5),2257,10.1
8(aX1)(4X5),25,0.1
8(0(1)(2)(3)(4),13,0.1
,145,0.6
800(1)(2X3X52 8(aX1)(2X4X5),4,0.0
8(a(1)(3)(4X5) •,116,0.5
8(a)(1)(2)(3X4X5),34,0.2
',','
80IX1P,22345,103.0
8(aX2),753,3.4
8(0(3),11567,51.8
,,4.0
8(aX4),901,
8(aX5). •,9479,42.4
R Charges filed against umons under Sec. 8(b),R Charges filed against umons under Sec. 8(b),R Charges filed against umons under Sec. 8(b)
8(b):,,
Subsections of Sec. Total cases,9928,100.0
BOOM.,6130,61.7
,99,1.0
"80,X2).",247,2.5
,1725,17.4
8(bX5),5,0.1
,5,0.1
804(6) 8(bX7).,263,2.6
,1064,10.7
8(WW2),288,2.9
BOXIX3),4,0.0
803X1X52,6,0.1
B(bXIX6),,
20X2X32,5,0.1
1103X2R52,2,0.0
804f2X6),1,0.0
BOXIX2X3),66,0.7
BOXIX2X5),2,0.0
8040X2X6),6,0.1
BOXIX3X6),5,01
802)(2X3X5),1,0.0
8(bX1X2X3X5),1,0.0
80iXIX2X3X6),3,0.0
RecapitWation',RecapitWation',RecapitWation'
8(bX1),7575,76.3
8(bX2).,1250,12.6
IKbX3),616,6.2
,1725,17.4
80iX5),15 26,0.2 0.3
11(iX6),263,
80:0f0,,2.6
