row_label,col_1,col_2,col_3
35-UA-11 21-UA-303,"Cook, A. D., Inc. Douglas Aircraft Co.,",16-UA-153 17-UA-884 4-UA-91,Rex Baking Co. Robinson Packer Co. Rohm & Haas Co.
,Inc. Emery Bird Thayer Dry,35-UA-32,
17-UA-666,Goods Co.,9-UA-10,"Schenley Distilleries, Inc. Stagg, George T., Co., The."
35-UA-5,"Food Machinery Corp., Peerless Pump Divi- sion.",35-UA-36,"Terre Haute Brewing Co., Inc."
31-UA-125,Frehauf Trailer Co.,20-UA-112,Tidewater Associated Oil Co.
16-UA-214 13-UA-107,General Baking Co. General Electric Supply Corp.,2-UA-1456,Union Carbide & Carbon Corp.
35-UA-114,General Electric Supply Corp.,2-UA-1457,Union Carbide & Carbon Corp.
35-UA-35,"Hayes Freight Lines, Inc.",35-UA-67,"Wesson Co., Indiana Railroad Division of.."
35-UA-13 9-UA-57,"Hazledine, E. T., Co. Hirlinger Tire & Motor Service, Inc.",35-UA-117,"Wesson Co., Indiana Railroad Division of."
13-UA-127,Howard Radio Co.,1-UA-1477,Westinghouse Electric
9-UA-20,"Imperial Electric Co., The.",1-UA-1532,"Corp. Westinghouse Electric Corp., Sturtevant Di-"
10-UA-78,Linde-Air Products Co.,1-UA-1620,"vision. Westinghouse Radio Sta- tion, Inc."
9-UA-3 13-UA-198,McBee Co. Marquette Cement Man-,1-UA-1621,"Westinghouse Radio Sta- tion, Inc."
13-UA-699,ufacturing Co. Masterform Tool Co. Barbara K. Tittering-,1-UA-1626,"Westinghouse Electric Corp., Sturtevant Di- vision."
,ton. Michigan-California,2-UA-2937,Westinghouse Electric Corp.
20-UA-430,Lumber Co.,2-UA-2938,Westinghouse Electric Corp.
3-UA-466,National Cash Register Co.,2-UA-2939,Westinghouse Electric Corp.
9-UA-24,Noma Electric Corp. of Maryland.,6-UA-92 9-UA-369,"Westinghouse Radio Sta- tions, Inc. Westinghouse Electric"
9-UA-75,Owensboro Forging Co.,13-UA-97,"Corp. Westinghouse Radio Sta- tions, Inc."
35-UA-37,"neering Co. Potter & Brumfield Man- ufacturing Co., Inc.",20-UA-91,Supply Co. Westinghouse Electric
,"Pure Oil Co., The Toledo",13-UA-719,"Corp. Wurlitzer, Rudolph"
8-UA-399,Refinery.,,"Co., The."
C. Certification of results of elections held by order of regional directors,C. Certification of results of elections held by order of regional directors,C. Certification of results of elections held by order of regional directors,C. Certification of results of elections held by order of regional directors
2-UA-1899,Abelard Realty Corp. Air Reduction Pacific Co.,4-UA-417,Alpha Portland Cement
36-UA-336 15-UA-49,Air Reduction Sales Co.,9-UA-582,Co. Alpha Portland Cement
36-UA-305 8-UA-497,Air Reduction Sales Co. Air Way Electric Appli-,13-UA-795,Alpha Portland Cement Co.
8-UA-178,"ance Corp. Alliance Clay Products Co., The.",8-UA-286 13-UA-750,American Brake Shoe Co. American Brake Shoe Co.
