row_label,col_1,col_2,col_3
LMRA: RC cases-petition by a union for certification of representatives for purpose of collective bargaining under section 9 (c) (1) (A) (i),LMRA: RC cases-petition by a union for certification of representatives for purpose of collective bargaining under section 9 (c) (1) (A) (i),LMRA: RC cases-petition by a union for certification of representatives for purpose of collective bargaining under section 9 (c) (1) (A) (i),LMRA: RC cases-petition by a union for certification of representatives for purpose of collective bargaining under section 9 (c) (1) (A) (i)
2-RC-537,ABC Steel & Wire Co.,13-RC-722,American Car &
14-RC-553,A. D. T. Co.,,Foundry Co.
13-RC-598,"Abingdon Potteries, Inc.",9-RC-179,American Container
7-RC-164,Acme Fast Freight Acorn Products Corp.,21-RC-124,Corp. American District Tele-
7-RC-449 3-RC-189.,"Adam, J. N., & Co.",,graph Co.
34-RC-120,Adams-Millis Corp.,10-RC-211,American Enka Corp.
1-RC-689,"Adams Motors, Inc.",2-RC-750,"American Export Lines,"
17-RC-374,Adams & Sons Grocer,,Inc. American Finishing Co.
3-RC-143,Co. Adirondack Core & Plug,32-RC-100 6-RC-302,American Forge & Man- ufacturing Co.
21-RC-536,Co. Advance Welding Works.,2-RC-535 3-RC-164,American Globe Co. American Laundry Ma-
6-RC-369,Advertising Display Plastics.,15-RC-93,chinery Co. American Optical Co.
10-RC-194,Aircraft Service Corp.,2-RC-1158,American Packing Co.
19-RC-275,"Air Metals, Inc.",9-RC-254,American Radiator
4-RC-336,Air Terminal Restau- rant.,,Standard Sanitary Corp.
10-RC-344,Alabama Brick & Tile Co.,13-RC-362,"American Relay & Con- trols, Inc."
39-RC-16 19-RC-94,Alamo Refining Co. Alaska Salmon Indus-,39-RC-5,American Republics Corp.
,"try, Inc.",13-RC-538,American Rock Wool
19-RC-115,"Alaska Salmon Indus- try, Inc.",7-RC-520,Corp. American Seating Co.
19-RC-254,"Alaska Salmon Indus- try, Inc. ,).4",2-RC-1038,American Shuffleboard Co.
20-RC-288 1-RC-812,Alaska Steamship Co. Albany Felt Co.,21-RC-220,American Smelting & Refining Co.
14-RC-225,Albrecht Liquor Co.,,American Smelting & Refining Co.
10-RC-447,Alder Leopold Co. Alderwood Products Co.,21-RC-818 21-RC-262,American Smelting
19-RC-110 4-RC-180,Allied Chemical & Dye,,"& Refining Co., Hayden Operation."
13-RC-713,Corp. Allied Chemical & Dye Corp.,14-RC-659,American Steel Found- ries. American Steel & Cop-
6-RC-353,facturing Co. Allis-Chalmers Manufac-,4-RC-237 10-RC-240,"per Industries, Inc. American Steel &"
10-RC-190,Allis-Chalmers Manu-,16-RC-273,Wire Co.
7-RC-539 10-RC-448,"turing Co. All Metal Pickeling Co. All States Constructors,",,American Steel & Wire Co.
6-RC-359,Inc. Aluminum Company of America & Aluminum,5-RC-158 5-RC-226 5-RC-226,"American Stores, Inc. American Stores Co. American Stores Co."
8-RC-206,Cooking Utensil Co. Aluminum Co. of Amer-,1-RC-848,American Tube Works Inc.
13-RC-282,ica. Aluminum Co. of Amer-,5-RC-224 9-RC-347,American Viscose Corp. American Viscose Corp.
,ica.,2-RC-383,Anaconda Wire and
15-RC-212 10-RC-214,Aluminum Ore Co.,,Cable Corp.
,American Bakeries Co.,13-RC-300,Anaconda Wire &
1-RC-835,American Bobbin Co. American Box & File,15-RC-8,Cable Co. Anchor Gasoline
10-RC-404,,,Corp.
6-RC-222,Co. American Brake Shoe,5-RC-330,"Anchor Motor Freight, Inc."
7-RC-395,Co. American Brass Nov-,14-RC-497 35-RC-92,Anderson Laundry Anderson Stove Com-
,elty Co.,10-RC-535,"pany, Inc."
,American Can Co.,,"Andrews, 0. B., Co."
2-RC-557,,,
