row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14
Compliance,293,22,210,2 3,23,.9,32,2 8,3,.9,4,73,21,5 7
Withdrawn,2,(5),0,0,2,.1,0,.0,0,.0,0,0,0,0
Dismissed,196,14,162,18,16,.6,8,7,1,3,0,0,9,24
Otherwise,1,(5),1,(5),0,0,0,0,0,0,0,0,0,0
"After circuit court decree, before Supreme Court action_",239,17,190,21,33,13,12,11,0,0,1,18,3,.8
Compliance__,192,14,146,16,31,12,11,10,0,0,1,18,3,.8
Dismissed,41,3,38,.4,2,1,1,.1,0,0,0,0,0,.0
Otherwise,6,(5),6,.1,0,0,0,0,0,0,0,0,0,0
After Supreme Court action,50,4,41,4,6,.2,2,.2,0,0,1,18,0,.0
Compliance,42,.3,36,4,4,1,1,1,0,0,1,1.8,0,.0
Dismissed,8,.1,5,(5),2,.1,1,.1,0,.0,0,.0,0,.0
