row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11
Other national unions...............................,537,209,,209,,111,52,,52,,165
1-union elections..................................,21507,8330,7680,209,441,3988,3185,2984,52,149,6004
AFL-CIO v. Local....................................,22,21,21,0,0,1,0,,,,
AFL-CIO v. National. .............................,47,0,,,,,18,18,0,0,29
AFL-CIO v. AFL-CIO.............................,208,100,100,,,89,2,2,,,17
2-union elections..................................,277,121,121,0,0,90,20,20,0,0,46
Total RD elections...............................,21784,8451,7801,209,441,4078,3205,3004,52,149,6050
