row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7
All representation elections,254,60,194,154,794,40,206
By type of case,,,,,,,
RC cases,239,55,184,149,810,35,190
MI cases,2,2,0,0,,0,
RD cases,13,3,10,5,500,5,500
By type of election,,,,,,,
Consent elections,0,0,0,0,,0,
Stipulated elections,213,55,158,125,791,33,209
Expedited elections,0,0,0,0,,0,
Regional Director-directed elections,41,5,36,29,806,7,194
Board-directed elections,0,0,0,0,,0,
