row_label,col_1,col_2,col_3,col_4,col_5,col_6
Before formal action,2630,71.7,1683,73.7,947,68.4
After issuance of complaint or order of in- vestigation,183,5.0,81,3.5,102,7.4
After transfer to the board,275,7.5,126,5.5,149,10.8
After decision,578,15.8,393,17.2,1 185,13.4
Total,3666,100.0,2283,100.0,1383,100.0
