row_label,col_1,col_2
1,1,1
8(b)(1)……………………………………………………,5392,87.5
8(b)(2)……………………………………………………,662,10.7
8(b)(3)……………………………………………………,449,7.3
8(b)(4)……………………………………………………,616,10.0
8(b)(5)……………………………………………………,7,0.1
8(b)(6)……………………………………………………,39,0.6
8(b)(7)……………………………………………………,80,1.3
B1. Analysis of 8 (b)(4),B1. Analysis of 8 (b)(4),B1. Analysis of 8 (b)(4)
Total cases 8(b)(4)…………………………...…..,616,100.0
8(b)(4)(A)………………………………………………..,75,12.2
8(b)(4)(B)………………………………………………..,350,56.8
8(b)(4)(C)………………………………………………..,9,1.5
8(b)(4)(D)………………………………………………..,155,25.2
8(b)(4)(A)(B)…………………………………………….,17,2.8
8(b)(4)(A)(C)…………………………………………….,3,0.5
8(b)(4)(B)(C)……..……………………………………...,3,0.5
8(b)(4)(A)(B)(C)………………………………………...,4,0.6
1,1,1
8(b)(4)(A)………………………………………………..,99,16
8(b)(4)(B)………………………………………………..,374,61
8(b)(4)(C)………………………………………………..,19,3
8(b)(4)(D)………………………………………………..,155,25
B2. Analysis of 8(b)(7),B2. Analysis of 8(b)(7),B2. Analysis of 8(b)(7)
Total cases8(b)(7)……………………………….,80,100
8(b)(7)(A)………………………………………………..,28,35
8(b)(7)(B)………………………………………………..,7,9
8(b)(7)(C)………………………………………………..,40,50
8(b)(7)(A)(B)…………………………………………….,0,0
8(b)(7)(A)(C)…………………………………………….,5,6
8(b)(7)(A)(B)(C)………………………………………...,0,0
1,1,1
8(b)(7)(A)………………………………………………..,33,41
8(b)(7)(B)………………………………………………..,7,9
8(b)(7)(C)………………………………………………..,45,56
C. Charges filed under Sec. 8(e),C. Charges filed under Sec. 8(e),C. Charges filed under Sec. 8(e)
Total cases 8(e) ……………………………….....,35,100
Against unionsalone…………………………………….,34,97
Against employersalone……………………………….,1,97
D. Charges filed under Sec. 8(g),D. Charges filed under Sec. 8(g),D. Charges filed under Sec. 8(g)
Total cases 8(g) ……………………………….....,45,100
