row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10
Total number of cases closed,5717,100.0,4671,100.0,183,100.0,863,100.0,87,100.0
Before issuance of notice of hearing,1369,23.9,897,19.2,85,46.4,387,44.8,73,83.9
After issuance of notice. before close of hearing -,3568,62.4,3051,65.3,85,46.4,432,50.1,4,4.6
"After hearing closed, before issuance of decision",67,1.2,61,1.3,0,.0,6,.7,0,.0
After issuance of Regional Director's decision,712,12.5,661,14.2,13,7.1,38,4.4,10,11.5
After issuance of Board decision,1,.0,1,.0,0,.0,0,.0,0,.0
