row_label,col_1,col_2,col_3
10-CA-191,Morristown Knitting Mill.,10-CA-211,"Red Rock Co., The & The Red Rock Cola"
2-CA-284,"Mosow, William A.",,Co. Red Spot Electric Co.
3-CA-46,"McGraw Construction Co., Inc.",19-CA-9 20-CA-136 3-CA-32,"Remington Rand, Inc. Resnick, Julius, Inc."
2-CA-239,McMullen-Leavens Co.,20-CA-155 8-CA-83,"Rico, Manuel. Roadway Express Inc."
15-CA-45 6-CA-69,"Nabors, W. C., Co. National Biscuit Co.",5-CA-132 36-CA-29,Roanoke Garment Co. Rough & Ready Lumber
17-CA-113,"Newberry, J. J., Co.",,"Co. Rowland, D. H. Lumber"
2-CA-233 4-CA-33,"Newman, H. Milton. New Jersey Carpet",10-CA-190,"Mills, L. 0. Rowland."
10-CA-557,"Mills, Inc. New York Laundry, New York Steam",14-CA-41 15-CA-33,"Rub-R-Engraving Co. Rutter-Rex, J. H., Manufacturing Co.) Inc."
5-CA-100,"Laundry, d/b/a. Norf old Southern Bus Corp.",33-CA-2,Savage Painting Co.
13-CA-117,"Northeastern Indiana Broadcasting Co., , Inc., WKJG.",8-CA-82,Shields Engineering & Manufacturing Co. Skyline Co. The
8-CA-25,"North Electric Manu- facturing Co., The.",13-CA-29 10-CA-30 16-CA-119,Smith & Kelly Co. Smith Ray Transport
20-CA-81 3-CA-26 4-CA-117,"Northern Motor Co. Norwich Knitting Co. Nu-Car Co., Nu-Car",10-CA-276,"Co. Southeastern Optical Co., Inc."
13-CA-109,' Carrier Co. Nye Tool Co.,10-CA-40 7-CA-8,"Southern Dairies, Inc. Stainless Ware Co. of America."
21-CA-300 16-CA-115,Ohio Oil Co. Oklahoma Coca-Cola Bottling Co.,4-CA-119,"Star Metal Manufactur- ing Co., Inc"
32-CA-38,Ozark Dam Construc- tors & Fillippin Ma- terial Co.,10-CA-99 4-CA-141,Stockham Pipe Fittings Co. Stoker Manufacturing Co.
18-CA-65,Pacific Gamble Robin- son Co.,16-CA-72 1-CA-207,"Sunray Oil Corp. Sussex Hat, Inc."
38-CA-50,Panaderia La Regula- dora Jose Garcia Donis.,34-CAL-15,"Swift & Co., Dairy & Poultry Division Plant."
38-CA-13,Panaderia Sucesion Alonso.,10-CA-2'74,Tampa Sand & Mate- rial Co.
13-CA-59 10-CA-553,"Patterson, J. H., Co. Pepsi-Cola Bottling Co., of Garsden.",21-CA-73 8-CA-99,"Tan Juan of Hollywood. Telephone Service Co., of Ohio The, Mount Vernon Telephone"
4-CA-63 10-CA-205,"Pettins, George F., Inc. Phillips, Dr. P., Can- ning Co.",10-CA-158,Corp. Tennessee Egg Co. Tennessee Knitting
20-CA-120,"Pinkerton's National Detective Agency, Inc.",10-CA-286 16-CA-62,"Mills, Inc. Texas Miller Hat Prod-"
38-CA-1,Porto Rico Container Corp. The.,10-CA-26,"ucts, Inc. Thomaston Cotton Mills."
32-CA-27,Powell Brothers Truck Line.,14-CA-10,"Tiffany Stand Co. Towsend, M. L., ""Red"","
34-CA-44,Premier Worsted Mill.,21-CA-135,Hudson Car Dealer.
30-CA-13 21-CA-151,"Public Service Co. Punch & Judy Togs,",16-CA-71,Tri State Casualty In- surance Co.
,Inc. Pure Automotive ice.,16-CA-130 21-CA-180,Union Starch & Refin- ing Co. United Aircraft U. S. Gypsum Co.
32-CA-31,Serv-,14-CA-85,Corp.
13-CA-27,"Rawleigh, W. T., Co.",,
