row_label,col_1
Motortruck transportation,Professional service
Motorbus transportation,Building and construction
Taxicabs and miscellaneous,Agriculture
Electric railroad,"Other agriculture, fishing, etc."
Local transit,"W. P. A., relief, etc."
Other transportation,Other nonmanufacturing
Retail trade,General strikes
Domestic and personal service,
