row_label,col_1,col_2,col_3
13-RC-640,International Harvester,4-RC-260,Linde Air Products Co.
13-RC-706,Co. International Harvester,5-110-144 8-RC-284 21-RC-827,"Linde Air Products Co. Linde Air Products Co. Linde Air Products Co.,"
9-RC-100,"Co. International Nickel Co., Inc., The.",31-RC-32,"The. Linde Air Products Co.,"
14-RC-474,International Shoe Co.,,The.
14-R0-680,International Shoe Co. International Shoe Co,36-RC-227,"Linde Air Products Co., The. ."
32-110-87 18-RC-250,"Iron River Water, Light & Telephone Co.",2-110-979,Long Island Lighting Co.
21-RC-329,Isbell Construction Co.,6-R0-366,Lord Manufacturing Co.
21-RC-331,Isbell Construction Co.,21-RC-606,Los Angeles Drug Co.
21-RC-332,Isbell Construction Co.,17-RC-389 21-RC-601,"Luzier's, Inc. Lynch, John P., Co."
39-RC-12 9-RC-232,& L Steel Barrel Co. January & Wood Co.,14-RC-338,McQuay-Norris Manu-
13-RC-398,"Jelke, John F., Co.",,facturing Co.
14-110-500,Jellna Tool & Manufac- turing Co.,16-RC-213,Machine Products Co.
2-RC-708 4-RC-435,Jenkins Brothers. Jerrehian Brothers.,2-RC-663,Mack-International Motor Truck Corp.
14-RC-375,K. & M.,2-RC-1253,Mack-International
,Machine Works.,2-RC-431,Truck Corp. Mack Motor Truck Co.
33-RC-30 33-11C-37,Kennecott Copper Co Kennecott Copper Co.,2-RC-1130,"Madigan's Radio & Television, Inc."
33-RC-38,Kennecott Copper Co.,14-RC-312,Madison Packing Co.
33-11C-31,Kennecott Copper Co. Corp.,9-R C-214,"Magnovox Co. of Ken- tucky, The."
33-110-32 33-RC-33,Kennecott Copper Corp. Kennecott Copper Corp.,1-RC-641,Manchester Knitted Fashions Inc.
33-RC-34 33-RC-35,Kennecott Copper Corp. Kennecott Copper Corp.,1-RC-422,"Marcalus Manufactur- ing Co., Inc."
33-RC-36,,10-RC-305,Marion County Lumber
33-RC-39,Kennecott Copper Corp. Kennecott Copper Corp.,,"Co., Inc. Marquette Tool &"
17-110-210,Kenton-Potter Steel Corp.,14-110-380,Die Co.
5-RC-237 18-RC-159,"Kentucky Flooring Co. Kickernick, Inc.",14-110-429,"Marsh, E. F., Engineer- ing Co."
21-110-792,"Kieckhafer Container Co. Kiewit, Peter, Sons, Co.",18-RC-240,Martin-Rosa Tractor & Equipment Co. Massey Concrete
17-RC-235 14-RC-378,Klein Manufacturing,4-RC-351,Prod- ucts Co.
19-RC-150,Co. KOMO Radio Station.,16-110-278 1-RC-1022,"Mathes Co. Maxson Food System,"
21-RC-709,"Kress, S. H., Co. Krug Baking Co. of",,Inc.
2-RC-1277,"New York, Inc., The.",30-110-116,"May Department Stores Co, The"
2-RC-52,Lafayette National Bank,34-RC7129,Mayo Florence Nuway Co. Measuregraph Co
21-RC-432,"of Brooklyn in N. Y., The. Lamb Rubber Co.",14-RC-374 2-RC-1280 3-RC-152,"Melville Shoe Corp Metal Arts Co, Inc"
37-RC-23,"Laytham, William P., & Sons Co., Inc. Lederer's Bill, Bar.",1-RC-856,Metals Fabricating Inc. Metro Dyestuff Corp.
35-RC-57 2-RC-671,"Langsenkamp, F. H., & Co.",18-RC-320,"Co,"
,,17-RC-420,Midwestern Steel Treat
17-RC7257,"Lee, H. D. Co., Inc.",,"ing & Forging Co., Inc."
13-110-359,Lenz Electric Manu- facturing Co.,,Miehle Printing Press & Manufacturing Co.
,,18-RC-38,
14-RC-379,"K Liberty Machine Works, Inc.",14-RC-341,"Miller, Wm. A, Ma- chine & Elevator Co."
13-RC-354,Lift Truck Service Co.,18-RC-310,Minneapolis Knitting
10-RC-306,Lilly Tulip Cup Corp.,,Works.
