row_label,col_1,col_2,col_3
10-RC-314,"Jaclyn Hosiery Mills,",1-RC-632,"Koss Shoe Go, Inc Koven, L. 0., & Broth-"
2-RC-347,"Inc. Jacobs Brothers Co., Inc., The.",2-RC-549,"er, Inc Kraft Foods Co., The."
31-RC-25,Jacobsen Manufacturing Co.,10-RC-606 13-RC-475 10-RC-473,"Kresge, S. S., Co. Kroger Co."
36-RC-204,Jantzen Knitting Mills.,32-RC-116,"Kroger Co., The."
13-RC-212,Jefferson Electric Co.,,
34-RC-106,Jefferson Standard Broadcasting Co.,14-RC-299,"Laclede Gas Light Co. (Station ""A"")."
9-RC-145,Jeffery Manufacturing Co.,18-RC-349,Lake Superior District Power Co.
2-RC-539,Joal Art Co.,7-RC-176,Lakey Foundry & Ma- chine Co.
5-RC-120,"Jobbers Pants Com- pany, Standard Gar- ments, Inc.",2-RC-601,"La Manna, Azema & , Farnan, Inc."
7-RC-143,Johns Brothers.,10-RC-379,"Lamar-Rankin Co.,"
15-RC-115,Johns-Manville Insula- tion Board Plant.,,Wholesale Drugs Lamson & Sessions Co.
3-RC-174,Johnson City Publish- ing Co.,10-RC-281 16-RC-163 1-RC-600,"Larrance Tank Corp. Lassonde, Jos. M."
18-RC-381,Johnson Optical Co.,37-RC-14,Laupahoehoe Sugar Co.
1-RC-790,"Johnson Shoes, Inc.",15-RC-66,"Laurel Textile Mills,"
18-RC-328,Johnston Lawnmower Co.,,Inc. Lebanon Laundry &
16-RC-262,Johnston Manufactur- ing Co.,17-RC-267,Dry Cleaners. Leedon Webbing Co.
2-RC-453,Joma Manufacturing Co.,1-RC-580 21-RC-379,"Lee, Thomas S., Enter- prises, Inc., Broad-"
13-RC-428,"Jones, W. A., Foundry & Machine Co.",4-RC-151,casting System. Leigh Douglas Sky Ad- vertising Corp.
21-RC-748,KMTR Radio Corp.,7-RC-391,Leonard Refining Co.
20-RC-233,Kaiser-Frazer Parts Corp.,10-RC-417 15-RC-167,"Lerio Corp., The. Levy, Louis, Grocer Co"
20-RC-446,Kaljian Chevrolet Co.,14-RC-465,Lewis Brothers Baker-
17-RC-204,"Kansas-Nebraska Nat- ural Gas Co., Inc. Kearfoot Manufactur-",4-RC-409,"ies, Inc. Lieberknecht Karl, Inc Liggett Drug Co., Inc."
2-RC-352 20-RC-364,ing Corp. Kennecott Copper Corp.,1-RC-433 8-RC-131 8-RC-346,Line Materials Co. Line Materials Co.
21-RC-769,Kennecott Copper Corp,2-RC-1049,"Linen Thread Co., Inc."
10-RC-460,Kennelly Transfer &,5-RC-284,"Linen Thread Co., Inc.,"
9-RC-161,"Storage Go, Inc. Kentucky Utilities Co., Inc.",8-RC-452,"Knox Mill. Livingston, Charles, & Sons."
2-RC-348,"Ketcham, G. M., Man-",2-RC-975,"Loeser, Frederick, & Co., Inc"
13-RC-577,ufacturing Corp Keystone Printing Serv-,16-RC-134 34-RC-61,"Lone Star Products Co. Louise, Frances, Full-"
18-RC-385 7-RC-532,"ice. Kindy Optical Co. King, Brooks, Inc.",15-RC-233,"Fashioned Mills, Inc Louisiana Steel Drum"
1-RC-482,"Manufacturing Corp. Knight, J. T, & Son,",,Co. Lovegren Lumber Co.
10-RC-410,Knapp Brothers Shoe,36-RC-242 1-RC-498,Lowell Industrial De-
,Inc. Knoxville Sandgravel,1-RC-496,velopment Co. Lowell Shuttle Co.
10-RC-206,Material Co.,1-RC-519,Lumbard Watson Co.
18-RC-163,Knudsen Brothers Ship Building & Dry Dock Co.,13-RC-259 19-RC-312,"Lummus Co., The. Lundahl Motors, Inc."
37-RC-28,"Kona Light & Power Co., Ltd.",18-RC-364 4-RC-331,"Lusk Candy Co. Lykens Hosiery Mills,"
16-RC-238,Koon McNatt Storage,5-RC-129,Inc. Lynchburg Gas Co.
,& Transfer Co.,,
14-RC-633,"Koppers Co., Inc.",5-RC-248,Lynchburg Foundry Co.
