row_label,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11
AFL-CIO v AFL-C10,259,• 220,220,,,21,2,2,,,16
AFL-CIO v Local,49,24,7,,17,0,4,4,,0,21
Local v Local,22,22,,,22,0,0,,,0,0
2-union elections,330,266,227,0,39,21,6,6,,0,37
Total RD elections,19119,5628,5345,14,269,2942,3639,3145,68,426,6910
